Code du cours|Description du cours|Année d'études|Parcours ou destination|Effectif
KENPN|Développement du langage et de la communication|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KGLAN|Aptitudes à la vie quotidienne|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|2405
KGLBN|Aptitudes à la vie quotidienne|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1530
KGLCN|Aptitudes à la vie quotidienne|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1295
KGLDN|Aptitudes à la vie quotidienne|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1050
KGLEN|Aptitudes à la vie quotidienne|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|915
KGLFN|Aptitudes à la vie quotidienne|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|755
KGLGN|Aptitudes à la vie quotidienne|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|545
KGLHN|Aptitudes à la vie quotidienne|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|270
KGLIN|Aptitudes à la vie quotidienne|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KGLJN|Aptitudes à la vie quotidienne|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KGLKN|Aptitudes à la vie quotidienne|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KGLLN|Aptitudes à la vie quotidienne|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGLMN|Aptitudes à la vie quotidienne|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KGLNN|Aptitudes à la vie quotidienne|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|345
KGLPN|Aptitudes à la vie quotidienne|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KGWAN|À la découverte du monde du travail|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1130
KGWBN|À la découverte du monde du travail|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|930
KGWCN|À la découverte du monde du travail|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|780
KGWDN|À la découverte du monde du travail|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|825
KGWEN|À la découverte du monde du travail|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|580
KGWFN|À la découverte du monde du travail|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|485
KGWGN|À la découverte du monde du travail|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|340
KGWHN|À la découverte du monde du travail|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|90
KGWIN|À la découverte du monde du travail|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KGWJN|À la découverte du monde du travail|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWKN|À la découverte du monde du travail|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KGWLN|À la découverte du monde du travail|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWMN|À la découverte du monde du travail|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KGWNN|À la découverte du monde du travail|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|370
KGWON|À la découverte du monde du travail|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KGWPN|À la découverte du monde du travail|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KHDAN|Développement des habilités sociales|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1720
KHDBN|Développement des habilités sociales|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|840
KHDCN|Développement des habilités sociales|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|860
KHDDN|Développement des habilités sociales|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|725
KHDEN|Développement des habilités sociales|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|550
KHDFN|Développement des habilités sociales|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|375
KHDGN|Développement des habilités sociales|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|390
KHDHN|Développement des habilités sociales|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|45
KHDIN|Développement des habilités sociales|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHDJN|Développement des habilités sociales|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHDKN|Développement des habilités sociales|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHDLN|Développement des habilités sociales|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHDMN|Développement des habilités sociales|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KHDNN|Développement des habilités sociales|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|315
KHDON|Développement des habilités sociales|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHDPN|Développement des habilités sociales|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KHIAN|Les talents culinaires|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|910
KHIBN|Les talents culinaires|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|550
KHICN|Les talents culinaires|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|425
KHIDN|Les talents culinaires|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|540
KHIEN|Les talents culinaires|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|175
KHIFN|Les talents culinaires|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|200
KHIGN|Les talents culinaires|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|155
KHIHN|Les talents culinaires|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHIIN|Les talents culinaires|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KHIJN|Les talents culinaires|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHIKN|Les talents culinaires|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KHILN|Les talents culinaires|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KHIMN|Les talents culinaires|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KMMAN|Savoir compter et calculer|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|2685
KMMBN|Savoir compter et calculer|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1645
KMMCN|Savoir compter et calculer|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1220
KMMDN|Savoir compter et calculer|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1015
KMMEN|Savoir compter et calculer|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|695
KMMFN|Savoir compter et calculer|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|725
KMMGN|Savoir compter et calculer|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|615
KMMHN|Savoir compter et calculer|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|135
KMMIN|Savoir compter et calculer|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KMMJN|Savoir compter et calculer|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KMMKN|Savoir compter et calculer|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|70
KMMLN|Savoir compter et calculer|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|60
KMMMN|Savoir compter et calculer|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|80
KMMNN|Savoir compter et calculer|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|385
KMMON|Savoir compter et calculer|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KMMPN|Savoir compter et calculer|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KNAAN|Les premiers Canadiens|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|130
KNABN|Les premiers Canadiens|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|70
KNACN|Les premiers Canadiens|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KNADN|Les premiers Canadiens|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KNAEN|Les premiers Canadiens|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KNAFN|Les premiers Canadiens|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|40
KNAGN|Les premiers Canadiens|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KNAJN|Les premiers Canadiens|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPFAN|santé personnelle et condition physique|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1930
KPFBN|santé personnelle et condition physique|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|1120
KPFCN|santé personnelle et condition physique|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|975
KPFDN|santé personnelle et condition physique|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|915
KPFEN|santé personnelle et condition physique|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|500
KPFFN|Santé personnelle et condition physique|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|585
KPFGN|Santé personnelle et condition physique|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|440
KPFHN|Santé personnelle et condition physique|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|25
KPFIN|Santé personnelle et condition physique|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|35
KPFJN|Santé personnelle et condition physique|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|30
KPFKN|Santé personnelle et condition physique|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KPFLN|Santé personnelle et condition physique|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KPFMN|Santé personnelle et condition physique|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|75
KPFNN|Santé personnelle et condition physique|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|55
KPFON|Santé personnelle et condition physique|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPFPN|Santé personnelle et condition physique|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHAN|Des choix pour vivre sainement|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|615
KPHBN|Des choix pour vivre sainement|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|515
KPHCN|Des choix pour vivre sainement|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|365
KPHDN|Des choix pour vivre sainement|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|260
KPHEN|Des choix pour vivre sainement|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|235
KPHFN|Des choix pour vivre sainement|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|170
KPHGN|Des choix pour vivre sainement|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|95
KPHHN|Des choix pour vivre sainement|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHIN|Des choix pour vivre sainement|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KPHJN|Des choix pour vivre sainement|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHKN|Des choix pour vivre sainement|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHLN|Des choix pour vivre sainement|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPHMN|Des choix pour vivre sainement|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|20
KPHNN|Des choix pour vivre sainement|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KPHPN|Des choix pour vivre sainement|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KPPAN|Autonomie|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|900
KPPBN|Autonomie|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|370
KPPCN|Autonomie|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|300
KPPDN|Autonomie|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|340
KPPEN|Autonomie|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|240
KPPFN|Autonomie|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|210
KPPGN|Autonomie|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|165
KPPHN|Autonomie|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KPPIN|Autonomie|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPPJN|Autonomie|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KPPKN|Autonomie|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|15
KPPLN|Autonomie|Niveau 12|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KPPMN|Autonomie|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNAN|À la découverte de notre environnement|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|885
KSNBN|À la découverte de notre environnement|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|380
KSNCN|À la découverte de notre environnement|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|275
KSNDN|À la découverte de notre environnement|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|265
KSNEN|À la découverte de notre environnement|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|150
KSNFN|À la découverte de notre environnement|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|240
KSNGN|À la découverte de notre environnement|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|120
KSNHN|À la découverte de notre environnement|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNIN|À la découverte de notre environnement|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNJN|À la découverte de notre environnement|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KSNKN|À la découverte de notre environnement|Niveau 11|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNNN|À la découverte de notre environnement|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|365
KSNON|À la découverte de notre environnement|Niveau 15|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KSNPN|À la découverte de notre environnement|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTAN|habilités en informatique|Niveau 1|Cours non-crédité d'enfance en difficulté (tous les niveaux)|435
KTTBN|habilités en informatique|Niveau 2|Cours non-crédité d'enfance en difficulté (tous les niveaux)|230
KTTCN|habilités en informatique|Niveau 3|Cours non-crédité d'enfance en difficulté (tous les niveaux)|165
KTTDN|habilités en informatique|Niveau 4|Cours non-crédité d'enfance en difficulté (tous les niveaux)|175
KTTEN|habilités en informatique|Niveau 5|Cours non-crédité d'enfance en difficulté (tous les niveaux)|60
KTTFN|Habilités en informatique|Niveau 6|Cours non-crédité d'enfance en difficulté (tous les niveaux)|105
KTTGN|Habilités en informatique|Niveau 7|Cours non-crédité d'enfance en difficulté (tous les niveaux)|90
KTTHN|Habilités en informatique|Niveau 8|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTIN|Habilités en informatique|Niveau 9|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
KTTJN|Habilités en informatique|Niveau 10|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KTTMN|Habilités en informatique|Niveau 13|Cours non-crédité d'enfance en difficulté (tous les niveaux)|10
KTTNN|Habilités en informatique|Niveau 14|Cours non-crédité d'enfance en difficulté (tous les niveaux)|305
KTTPN|Habilités en informatique|Niveau 16|Cours non-crédité d'enfance en difficulté (tous les niveaux)|<10
LIPBD|Panjabi|Niveau 2|Cours théorique|10
LIPCU|Panjabi|Niveau 3|Filière préuniversitaire|<10
LIPDU|Panjabi|Niveau 4|Filière préuniversitaire|<10
LITDU|Tamoul|Niveau 4|Filière préuniversitaire|<10
LKJBD|Japonais|Niveau 2|Cours théorique|75
LKJCU|Japonais|Niveau 3|Filière préuniversitaire|<10
LKJDU|Japonais|Niveau 4|Filière préuniversitaire|<10
LKMBD|Chinois traditionnel (Mandarin)|Niveau 2|Cours théorique|55
LKMCU|Chinois traditionnel (Mandarin)|Niveau 3|Filière préuniversitaire|40
LKMDU|Chinois traditionnel (Mandarin)|Niveau 4|Filière préuniversitaire|80
LNAAO|Cayuga|Niveau 1|Ouvert|75
LNABO|Cayuga|Niveau 2|Ouvert|<10
LNACO|Cayuga|Niveau 3|Ouvert|<10
LNCAO|Cri|Niveau 1|Ouvert|<10
LNCBO|Cri|Niveau 2|Ouvert|<10
LNDAO|Delaware|Niveau 1|Ouvert|<10
LNDBO|Delaware|Niveau 2|Ouvert|<10
LNDCO|Delaware|Niveau 3|Ouvert|<10
LNDDO|Delaware|Niveau 4|Ouvert|<10
LNLAO|Oji-cri|Niveau 1|Ouvert|80
LNLBO|Oji-cri|Niveau 2|Ouvert|25
LNLCO|Oji-cri|Niveau 3|Ouvert|<10
LNMAO|Mohawk|Niveau 1|Ouvert|75
LNMBO|Mohawk|Niveau 2|Ouvert|35
LNMCO|Mohawk|Niveau 3|Ouvert|15
LNMDO|Mohawk|Niveau 4|Ouvert|10
LNMEO|Mohawk|Niveau 5|Ouvert|<10
LNNAO|Oneida|Niveau 1|Ouvert|35
LNNBO|Oneida|Niveau 2|Ouvert|25
LNNCO|Oneida|Niveau 3|Ouvert|15
LNNDO|Oneida|Niveau 4|Ouvert|<10
LNOAO|Ojibway|Niveau 1|Ouvert|920
LNOBO|Ojibway|Niveau 2|Ouvert|450
LNOCO|Ojibway|Niveau 3|Ouvert|170
LNODO|Ojibway|Niveau 4|Ouvert|30
LNOEO|Ojibway|Niveau 5|Ouvert|<10
LSLAO|American Sign Language|Niveau 1|Ouvert|70
LVGBD|Grec ancien|Niveau 2|Cours théorique|<10
LVLBD|Latin|Niveau 2|Cours théorique|535
LVLCU|Latin|Niveau 3|Filière préuniversitaire|160
LVLDU|Latin|Niveau 4|Filière préuniversitaire|120
LVV4U|Civilisation classique|12e année|Filière préuniversitaire|915
LWB4T|Spanish|12e année|Cours collégial, enseigné par le collège (DRC)|<10
LWGBD|Allemand|Niveau 2|Cours théorique|145
LWGCU|Allemand|Niveau 3|Filière préuniversitaire|45
LWGDU|Allemand|Niveau 4|Filière préuniversitaire|25
LWIBD|Italien|Niveau 2|Cours théorique|335
LWIBO|Italien|Niveau 2|Ouvert|25
LWICU|Italien|Niveau 3|Filière préuniversitaire|100
LWIDU|Italien|Niveau 4|Filière préuniversitaire|105
LWPBD|Portugais|Niveau 2|Cours théorique|15
LWPCU|Portugais|Niveau 3|Filière préuniversitaire|<10
LWPDU|Portugais|Niveau 4|Filière préuniversitaire|<10
LWSBD|Espagnol|Niveau 2|Cours théorique|5330
LWSBO|Espagnol|Niveau 2|Ouvert|995
LWSCO|Espagnol|Niveau 3|Ouvert|120
LWSCU|Espagnol|Niveau 3|Filière préuniversitaire|1655
LWSDO|Espagnol|Niveau 4|Ouvert|<10
LWSDU|Espagnol|Niveau 4|Filière préuniversitaire|980
LYABD|Arabe|Niveau 2|Cours théorique|50
LYABO|Arabe|Niveau 2|Ouvert|20
LYACU|Arabe|Niveau 3|Filière préuniversitaire|15
LYADU|Arabe|Niveau 4|Filière préuniversitaire|10
MAD4T|Mathematics I|12e année|Cours collégial, enseigné par le collège (DRC)|25
MAP4C|Méthodes de mathématiques|12e année|Filière précollégiale|26835
MBA4T|Introduction to Personal Finance|12e année|Cours collégial, enseigné par le collège (DRC)|60
MBF3C|Méthodes de mathématiques|11e année|Filière précollégiale|39825
MCF3M|Modèles de fonctions|11e année|Filière préuniversitaire/précollégiale|30620
MCR3U|Fonctions|11e année|Filière préuniversitaire|77675
MCT4C|Mathématiques de la technologie au collège|12e année|Filière précollégiale|1935
MCV4U|Calcul différentiel et vecteurs|12e année|Filière préuniversitaire|39150
MDM4U|Mathématiques de la gestion des données|12e année|Filière préuniversitaire|31680
MEL3E|Mathématiques de la vie courante|11e année|Filière préemploi|16515
MEL4E|Mathématiques de la vie courante|12e année|Filière préemploi|4135
MFM1P|Méthodes de Mathématiques|9e année|Cours appliqué|38855
MFM2P|Méthodes de Mathématiques|10e année|Cours appliqué|47450
MHF4U|Fonctions avancées|12e année|Filière préuniversitaire|59215
MIG4T|Mathematics for Technology|12e année|Cours collégial, enseigné par le collège (DRC)|<10
MIK4T|Trade Math|12e année|Cours collégial, enseigné par le collège (DRC)|<10
MPM1D|Principes de Mathématiques|9e année|Cours théorique|111800
MPM1H|Mathématiques, 9e année, transition du cours appliqué au cours théorique|9e année|Transition: théorique|<10
MPM2D|Principes de Mathématiques|10e année|Cours théorique|103510
NAA4T|Histoire, culture et réalités autochtones|12e année|Cours collégial, enseigné par le collège (DRC)|20
NAC1O|Expression des cultures des Premières Nations, des Métis et des Inuits|9e année|Ouvert|10140
NAC2O|Les peuples des Premières Nations, des Métis et des Inuit du Canada|10e année|Ouvert|2255
NAD4T|Aboriginal Language and Culture|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NAE4T|Aboriginal People and Canadian Society - Introduction|12e année|Cours collégial, enseigné par le collège (DRC)|15
NAH4T|Aboriginal Peoples and Diversity in Canada|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NBC4T|Sociology of Community: The Aboriginal Context|12e année|Cours collégial, enseigné par le collège (DRC)|10
NBE3C|English: Understanding Contemporary First Nations, Métis, and Inuit Voices|11e année|Filière précollégiale|11325
NBE3E|English: Contemporary Aboriginal Voices|11e année|Filière préemploi|1000
NBE3U|English: Understanding Contemporary First Nations, Métis, and Inuit Voices|11e année|Filière préuniversitaire|13035
NBF3C|Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|11e année|Filière précollégiale|<10
NBF3U|Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|11e année|Filière préuniversitaire|35
NBV3C|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière précollégiale|985
NBV3E|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière préemploi|1205
NDA3M|Les questions et perspectives actuelles des Premières Nations, des Métis et des Inuits|11e année|Filière préuniversitaire/précollégiale|985
NDG4M|La gouvernance des Premières Nations, des Métis et des Inuits au Canada|12e année|Filière préuniversitaire/précollégiale|175
NDW4M|Les questions et perspectives actuelles des peuples indigènes dans un contexte mondial|12e année|Filière préuniversitaire/précollégiale|2110
OAC4T|Soudeur/soudeuse|12e année|Cours collégial, enseigné par le collège (DRC)|<10
OLC3O|Ontario Secondary School Literacy Course|11e année|Ouvert|1860
OLC4O|Ontario Secondary School Literacy Course|12e année|Ouvert|22565
PAA4T|Guiding and Outdoor Skills|12e année|Cours collégial, enseigné par le collège (DRC)|75
PAD1O|Vie saine et activités de plein air|9e année|Ouvert|250
PAD2O|Vie saine et activités de plein air|10e année|Ouvert|1585
PAD3O|Vie saine et activités de plein air|11e année|Ouvert|3770
PAD4O|Vie saine et activités de plein air|12e année|Ouvert|1145
PAE4T|Fitness and Lifestyle Management|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PAF1O|Vie saine et activités personnelles et de conditionnement|9e année|Ouvert|3585
PAF2O|Vie saine et activités personnelles et de conditionnement|10e année|Ouvert|17525
PAF3O|Vie saine et activités personnelles et de conditionnement|11e année|Ouvert|33780
PAF4O|Vie saine et activités personnelles et de conditionnement|12e année|Ouvert|19180
PAI1O|Vie saine et activités individuelles et en petits groupes|9e année|Ouvert|1380
PAI2O|Vie saine et activités individuelles et en petits groupes|10e année|Ouvert|1960
PAI3O|Vie saine et activités individuelles et en petits groupes|11e année|Ouvert|3815
PAI4O|Vie saine et activités individuelles et en petits groupes|12e année|Ouvert|1895
PAL1O|Vie saine et activités en grand groupe|9e année|Ouvert|2225
PAL2O|Vie saine et activités en grand groupe|10e année|Ouvert|4325
PAL3O|Vie saine et activités en grand groupe|11e année|Ouvert|5395
PAL4O|Vie saine et activités en grand groupe|12e année|Ouvert|2165
PAQ1O|Vie saine et activités aquatiques|9e année|Ouvert|50
PAQ2O|Vie saine et activités aquatiques|10e année|Ouvert|215
PAQ3O|Vie saine et activités aquatiques|11e année|Ouvert|240
PAQ4O|Vie saine et activités aquatiques|12e année|Ouvert|85
PAR1O|Vie saine et activités liées au rythme et au mouvement|9e année|Ouvert|390
PAR2O|Vie saine et activités liées au rythme et au mouvement|10e année|Ouvert|620
PAR3O|Vie saine et activités liées au rythme et au mouvement|11e année|Ouvert|770
PAR4O|Vie saine et activités liées au rythme et au mouvement|12e année|Ouvert|375
PHA4T|Client Care Issues|12e année|Cours collégial, enseigné par le collège (DRC)|15
PHB4T|Common Health Challenges and Care Needs|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PHC4T|Developmental Disabilities|12e année|Cours collégial, enseigné par le collège (DRC)|15
PHF4T|Emergency Patient Care|12e année|Cours collégial, enseigné par le collège (DRC)|105
PHG4T|PSW Foundations|12e année|Cours collégial, enseigné par le collège (DRC)|25
PHI4T|Cycles de la vie|12e année|Cours collégial, enseigné par le collège (DRC)|20
PHJ4T|Health Sciences Careers|12e année|Cours collégial, enseigné par le collège (DRC)|50
PHK4T|Supporting People with Developmental Disabilities|12e année|Cours collégial, enseigné par le collège (DRC)|25
PHN4T|Advanced Emergency Patient Care|12e année|Cours collégial, enseigné par le collège (DRC)|10
PHS4T|Terminologie médicale|12e année|Cours collégial, enseigné par le collège (DRC)|50
PHW4T|Anatomie et physiologie|12e année|Cours collégial, enseigné par le collège (DRC)|55
PHX4T|Introduction à la profession de préposé|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLF4M|Leadership pour les activités récréatives et de vie active et saine|12e année|Filière préuniversitaire/précollégiale|13310
PLG4T|Fitness and Leisure Management|12e année|Cours collégial, enseigné par le collège (DRC)|35
PLH4T|Running Quality Recreation Programs|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLI4T|Fitness|12e année|Cours collégial, enseigné par le collège (DRC)|45
PLJ4T|Group Fitness Leadership|12e année|Cours collégial, enseigné par le collège (DRC)|115
PLL4T|Conditionnement physique et mieux-être|12e année|Cours collégial, enseigné par le collège (DRC)|10
PLM4T|Techniques de contrôle|12e année|Cours collégial, enseigné par le collège (DRC)|35
PLO4T|Program Planning|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLP4T|Introduction à l’entraînement|12e année|Cours collégial, enseigné par le collège (DRC)|<10
