Code du cours|Description du cours|Année d'études|Parcours ou destination|Effectif
NBE3U|English: Contemporary Aboriginal Voices|11e année|Filière préuniversitaire|1388
NBG4T|Introduction to Genealogy|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NBJ4T|Indigenous Perspectives|12e année|Cours collégial, enseigné par le collège (DRC)|41
NBV3C|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière précollégiale|1361
NBV3E|La vision du monde et les aspirations des Premières Nations, des Métis et des Inuits au Canada|11e année|Filière préemploi|2161
NDA3M|Les questions et perspectives actuelles des Premières Nations, des Métis et des Inuits|11e année|Filière préuniversitaire/précollégiale|1067
NDC4T|First Nations People and Issues in Diversity II|12e année|Cours collégial, enseigné par le collège (DRC)|<10
NDG4M|La gouvernance des Premières Nations, des Métis et des Inuits au Canada|12e année|Filière préuniversitaire/précollégiale|101
NDW4M|Les questions et perspectives actuelles des peuples indigènes dans un contexte mondial|12e année|Filière préuniversitaire/précollégiale|1693
OLC3O|Ontario Secondary School Literacy Course|11e année|Ouvert|1560
OLC4O|Ontario Secondary School Literacy Course|12e année|Ouvert|19835
PAA4T|Guiding and Outdoor Skills|12e année|Cours collégial, enseigné par le collège (DRC)|33
PAD1O|Vie saine et activités de plein air|9e année|Ouvert|147
PAD2O|Vie saine et activités de plein air|10e année|Ouvert|1569
PAD3O|Vie saine et activités de plein air|11e année|Ouvert|4724
PAD4O|Vie saine et activités de plein air|12e année|Ouvert|1519
PAF1O|Vie saine et activités personnelles et de conditionnement|9e année|Ouvert|1105
PAF2O|Vie saine et activités personnelles et de conditionnement|10e année|Ouvert|14363
PAF3O|Vie saine et activités personnelles et de conditionnement|11e année|Ouvert|34935
PAF4O|Vie saine et activités personnelles et de conditionnement|12e année|Ouvert|22204
PAI1O|Vie saine et activités individuelles et en petits groupes|9e année|Ouvert|443
PAI2O|Vie saine et activités individuelles et en petits groupes|10e année|Ouvert|1628
PAI3O|Vie saine et activités individuelles et en petits groupes|11e année|Ouvert|3194
PAI4O|Vie saine et activités individuelles et en petits groupes|12e année|Ouvert|1678
PAL1O|Vie saine et activités en grand groupe|9e année|Ouvert|1442
PAL2O|Vie saine et activités en grand groupe|10e année|Ouvert|3970
PAL3O|Vie saine et activités en grand groupe|11e année|Ouvert|5398
PAL4O|Vie saine et activités en grand groupe|12e année|Ouvert|2322
PAQ1O|Vie saine et activités aquatiques|9e année|Ouvert|18
PAQ2O|Vie saine et activités aquatiques|10e année|Ouvert|250
PAQ3O|Vie saine et activités aquatiques|11e année|Ouvert|352
PAQ4O|Vie saine et activités aquatiques|12e année|Ouvert|106
PAR1O|Vie saine et activités liées au rythme et au mouvement|9e année|Ouvert|251
PAR2O|Vie saine et activités liées au rythme et au mouvement|10e année|Ouvert|689
PAR3O|Vie saine et activités liées au rythme et au mouvement|11e année|Ouvert|531
PAR4O|Vie saine et activités liées au rythme et au mouvement|12e année|Ouvert|227
PHD4T|Developmental Services Worker|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PHF4T|Emergency Patient Care|12e année|Cours collégial, enseigné par le collège (DRC)|62
PHJ4T|Health Sciences Careers|12e année|Cours collégial, enseigné par le collège (DRC)|13
PHK4T|Supporting People with Developmental Disabilities|12e année|Cours collégial, enseigné par le collège (DRC)|31
PHM4T|Health Care in Canada|12e année|Cours collégial, enseigné par le collège (DRC)|61
PHS4T|Terminologie médicale|12e année|Cours collégial, enseigné par le collège (DRC)|79
PHW4T|Anatomie et physiologie|12e année|Cours collégial, enseigné par le collège (DRC)|28
PLC4T|Introduction to Recreation and Leisure Services|12e année|Cours collégial, enseigné par le collège (DRC)|10
PLF4C|Leadership et animation récréative|12e année|Filière précollégiale|4179
PLG4T|Fitness and Leisure Management|12e année|Cours collégial, enseigné par le collège (DRC)|19
PLH4T|Running Quality Recreation Programs|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PLI4T|Fitness|12e année|Cours collégial, enseigné par le collège (DRC)|170
PLJ4T|Activity Leadership|12e année|Cours collégial, enseigné par le collège (DRC)|54
PLL4T|Conditionnement physique et mieux-être|12e année|Cours collégial, enseigné par le collège (DRC)|43
PLM4T|Techniques de contrôle|12e année|Cours collégial, enseigné par le collège (DRC)|93
PLO4T|Program Planning|12e année|Cours collégial, enseigné par le collège (DRC)|30
PLP4T|Foundations of Exercise Training|12e année|Cours collégial, enseigné par le collège (DRC)|28
PPA4T|Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|96
PPB4T|Agony and Ecstasy: Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|22
PPC4T|Introduction to Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|11
PPF1O|Vie active et santé (filles)|9e année|Ouvert|1184
PPF2O|Vie active et santé (filles)|10e année|Ouvert|264
PPG4T|Exploration en santé|12e année|Cours collégial, enseigné par le collège (DRC)|52
PPH4T|Lifestyle Management|12e année|Cours collégial, enseigné par le collège (DRC)|211
PPI4T|Health and Wellness|12e année|Cours collégial, enseigné par le collège (DRC)|297
PPJ4T|Stress, Wellness and Nutrition|12e année|Cours collégial, enseigné par le collège (DRC)|20
PPL1O|Vie active et santé|9e année|Ouvert|127029
PPL2O|Vie active et santé|10e année|Ouvert|51721
PPL3O|Vie active et santé|11e année|Ouvert|39186
PPL4O|Vie active et santé|12e année|Ouvert|24930
PPM1O|Vie active et santé (garçons)|9e année|Ouvert|1068
PPM2O|Vie active et santé (garçons)|10e année|Ouvert|300
PPO4T|Health and Safety|12e année|Cours collégial, enseigné par le collège (DRC)|53
PPP4T|The Science of Addictions|12e année|Cours collégial, enseigné par le collège (DRC)|10
PPR4T|Health Literacy: From Individual to Communities|12e année|Cours collégial, enseigné par le collège (DRC)|46
PPU4T|Health and Wellness Safety Awareness Training|12e année|Cours collégial, enseigné par le collège (DRC)|14
PPX4T|Addictions II|12e année|Cours collégial, enseigné par le collège (DRC)|24
PPZ3O|Action santé|11e année|Ouvert|10072
PSA4T|Applied Anatomy and Kinesiology|12e année|Cours collégial, enseigné par le collège (DRC)|<10
PSE4U|Sciences de l'activité physique|12e année|Filière préuniversitaire|15767
SBE4T|Biologie humaine générale|12e année|Cours collégial, enseigné par le collège (DRC)|<10
SBH4T|Human Biology|12e année|Cours collégial, enseigné par le collège (DRC)|42
SBI3C|Biologie|11e année|Filière précollégiale|21636
SBI3U|Biologie|11e année|Filière préuniversitaire|62302
SBI4U|Biologie|12e année|Filière préuniversitaire|37990
SBS4T|Introduction to Biotechnology|12e année|Cours collégial, enseigné par le collège (DRC)|<10
SCA4T|Chemical Laboratory Techniques|12e année|Cours collégial, enseigné par le collège (DRC)|12
SCC4T|Chemistry|12e année|Cours collégial, enseigné par le collège (DRC)|<10
SCH3U|Chimie|11e année|Filière préuniversitaire|63995
SCH4C|Chimie|12e année|Filière précollégiale|12883
SCH4U|Chimie|12e année|Filière préuniversitaire|41704
SES4U|Sciences de la Terre et de l'espace|12e année|Filière préuniversitaire|4286
SNC1D|Sciences|9e année|Cours théorique|103870
SNC1P|Sciences|9e année|Cours appliqué|36133
SNC2D|Sciences|10e année|Cours théorique|104206
SNC2H|Sciences, 10e année, transition du cours appliqué au cours théorique|10e année|Transition: théorique|<10
SNC2P|Sciences|10e année|Cours appliqué|40788
SNC3M|Sciences|11e année|Filière préuniversitaire/précollégiale|<10
SNC4E|Sciences|12e année|Filière préemploi|900
SNC4M|Sciences|12e année|Filière préuniversitaire/précollégiale|3455
SNG4T|Forensic Science|12e année|Cours collégial, enseigné par le collège (DRC)|24
SPH3U|Physique|11e année|Filière préuniversitaire|45202
SPH4C|Physique|12e année|Filière précollégiale|6848
SPH4U|Physique|12e année|Filière préuniversitaire|25802
SVB4T|Introduction to Mining|12e année|Cours collégial, enseigné par le collège (DRC)|32
SVC4T|Geotechnical Drilling|12e année|Cours collégial, enseigné par le collège (DRC)|23
SVH4T|Ecology & Biodiversity|12e année|Cours collégial, enseigné par le collège (DRC)|<10
SVI4T|Environmental Concerns|12e année|Cours collégial, enseigné par le collège (DRC)|120
SVL4T|Environmental and Natural Resource Studies|12e année|Cours collégial, enseigné par le collège (DRC)|55
SVN3E|Sciences de l'environnement|11e année|Filière préemploi|5497
SVN3M|Sciences de l'environnement|11e année|Filière préuniversitaire/précollégiale|4258
TAD4T|CAD Fundamentals|12e année|Cours collégial, enseigné par le collège (DRC)|11
TAE4T|CAD for the Building Trades|12e année|Cours collégial, enseigné par le collège (DRC)|21
TAJ4T|Computer Aided Draft/Design|12e année|Cours collégial, enseigné par le collège (DRC)|12
TAP4T|Technological Studies|12e année|Cours collégial, enseigné par le collège (DRC)|56
TBC4T|Technical Drawings|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TBG4T|Dimensional Design|12e année|Cours collégial, enseigné par le collège (DRC)|46
TBJ4T|Engineering Drawing|12e année|Cours collégial, enseigné par le collège (DRC)|52
TBO4T|Residential Prints and Standards|12e année|Cours collégial, enseigné par le collège (DRC)|86
TBP4T|Technical Drawing|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TBS4T|Dessin|12e année|Cours collégial, enseigné par le collège (DRC)|30
TBW4T|Creative Thinking Problem Solving|12e année|Cours collégial, enseigné par le collège (DRC)|13
TCA4T|Construction Field Practices|12e année|Cours collégial, enseigné par le collège (DRC)|32
TCB4T|Coffrage|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TCC3E|Technologie de la construction : Charpenterie|11e année|Filière préemploi|457
TCC4E|Technologie de la construction : Charpenterie|12e année|Filière préemploi|206
TCD4T|Principe de plomberie et de tuyautage|12e année|Cours collégial, enseigné par le collège (DRC)|75
TCE3E|Technologie de la construction : Câblage électrique et de réseau|11e année|Filière préemploi|700
TCE4E|Technologie de la construction : Câblage électrique et de réseau|12e année|Filière préemploi|377
TCF4T|Renovation Tools and Techniques|12e année|Cours collégial, enseigné par le collège (DRC)|23
TCG4T|Masonry Theory|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TCH3E|Technologie de la construction : Chauffage, ventilation et climatisation|11e année|Filière préemploi|53
TCH4E|Technologie de la construction : Chauffage, ventilation et climatisation|12e année|Filière préemploi|45
TCI4T|Masonry Safety and Math|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TCJ1O|Technologie de la construction|9e année|Ouvert|2138
TCJ2O|Technologie de la construction|10e année|Ouvert|16506
TCJ3C|Technologie de la construction|11e année|Filière précollégiale|12914
TCJ3E|Technologie de la construction|11e année|Filière préemploi|4973
TCJ4C|Technologie de la construction|12e année|Filière précollégiale|5128
TCJ4E|Technologie de la construction|12e année|Filière préemploi|1969
TCK4T|Masonry Practice|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TCL4T|Charpente et divisions|12e année|Cours collégial, enseigné par le collège (DRC)|16
TCM3E|Technologie de la construction : Maçonnerie|11e année|Filière préemploi|46
TCM4E|Technologie de la construction : Maçonnerie|12e année|Filière préemploi|15
TCN4T|Heating and Plumbing System|12e année|Cours collégial, enseigné par le collège (DRC)|57
TCP3E|Technologie de la construction : Plomberie|11e année|Filière préemploi|137
TCP4E|Technologie de la construction : Plomberie|12e année|Filière préemploi|91
TCQ4T|Recouvrement de sols|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TCS3C|Technologie de la construction : Gestion de la construction|11e année|Filière précollégiale|69
TCS4C|Technologie de la construction : Gestion de la construction|12e année|Filière précollégiale|81
TCY3C|Technologie de la construction : Génie civil|11e année|Filière précollégiale|20
TCY4C|Technologie de la construction : Génie civil|12e année|Filière précollégiale|<10
TDA3M|Technologie du design : architecture|11e année|Filière préuniversitaire/précollégiale|1240
TDA4M|Technologie du design : architecture|12e année|Filière préuniversitaire/précollégiale|692
TDB4T|Drafting and Blueprint Reading|12e année|Cours collégial, enseigné par le collège (DRC)|16
TDD4T|Blueprint Reading|12e année|Cours collégial, enseigné par le collège (DRC)|85
TDF4T|Blueprints and Specifications|12e année|Cours collégial, enseigné par le collège (DRC)|37
TDJ1O|Initiation a la technologie du design|9e année|Ouvert|1193
TDJ2O|Technologie du design|10e année|Ouvert|8439
TDJ3M|Technologie du design|11e année|Filière préuniversitaire/précollégiale|9295
TDJ3O|Technologie du design et de lenvironnement|11e année|Ouvert|976
TDJ4M|Technologie du design|12e année|Filière préuniversitaire/précollégiale|3950
TDJ4O|Technologie du design au XXIe siècle|12e année|Ouvert|297
TDK4T|Building Systems|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TDL4T|Dessin assisté à l'ordinateur|12e année|Cours collégial, enseigné par le collège (DRC)|14
TDM3M|Technologie du design mécanique et industriel|11e année|Filière préuniversitaire/précollégiale|133
TDM4M|Technologie du design mécanique et industriel|12e année|Filière préuniversitaire/précollégiale|64
TDP3M|Technologie du design : mode et textile|11e année|Filière préuniversitaire/précollégiale|156
TDP4M|Technologie du design : mode et textile|12e année|Filière préuniversitaire/précollégiale|57
TDR3M|Technologie du design : robotique et système de commande|11e année|Filière préuniversitaire/précollégiale|178
TDR4M|Technologie du design : robotique et système de commande|12e année|Filière préuniversitaire/précollégiale|51
TDV3M|Technologie du design : orientation design intérieur|11e année|Filière préuniversitaire/précollégiale|373
TDV4M|Technologie du design : orientation design intérieur|12e année|Filière préuniversitaire/précollégiale|145
TEA4T|Network|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TEC3E|Technologie des systèmes informatiques : Réparation d'ordinateurs|11e année|Filière préemploi|<10
TEC4E|Technologie des systèmes informatiques : Réparation d'ordinateurs|12e année|Filière préemploi|<10
TEG4T|Network Technologies|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TEH4T|Computers|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TEI3M|Technologie des systèmes informatiques : Interface|11e année|Filière préuniversitaire/précollégiale|<10
TEI4M|Technologie des systèmes informatiques : Interface|12e année|Filière préuniversitaire/précollégiale|<10
TEJ1O|Initiation à la technologie des systèmes informatiques|9e année|Ouvert|1992
TEJ2O|Technologie des systèmes informatiques|10e année|Ouvert|6731
TEJ3E|Technologie des systèmes informatiques|11e année|Filière préemploi|342
TEJ3M|Technologie des systèmes informatiques|11e année|Filière préuniversitaire/précollégiale|7989
TEJ4E|Technologie des systèmes informatiques|12e année|Filière préemploi|57
TEJ4M|Technologie des systèmes informatiques|12e année|Filière préuniversitaire/précollégiale|3227
TEL3M|Technologie des systèmes informatiques : Électronique|11e année|Filière préuniversitaire/précollégiale|215
TEL4M|Technologie des systèmes informatiques : Électronique|12e année|Filière préuniversitaire/précollégiale|66
TEN3M|Technologie des systèmes informatiques : Réseautique|11e année|Filière préuniversitaire/précollégiale|205
TEN4M|Technologie des systèmes informatiques : Réseautique|12e année|Filière préuniversitaire/précollégiale|112
TEP4T|Practical Electronics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TEQ4T|Électronique en prétechnologie|12e année|Cours collégial, enseigné par le collège (DRC)|33
TER3M|Technologie des systèmes informatiques : Robotique et systèmes de commande|11e année|Filière préuniversitaire/précollégiale|298
TER4M|Technologie des systèmes informatiques : Robotique et systèmes de commande|12e année|Filière préuniversitaire/précollégiale|175
TFB3E|Hôtellerie et tourisme : Boulangerie et pâtisserie|11e année|Filière préemploi|2274
TFB4E|Hôtellerie et tourisme : Boulangerie et pâtisserie|12e année|Filière préemploi|754
TFC3E|Hôtellerie et tourisme : Cuisine|11e année|Filière préemploi|1682
TFC4E|Hôtellerie et tourisme : Cuisine|12e année|Filière préemploi|590
TFE3E|Hôtellerie et tourisme : Organisation d'événements|11e année|Filière préemploi|161
TFE4E|Hôtellerie et tourisme : Organisation d'événements|12e année|Filière préemploi|33
TFF4T|International Culinary Appreciation|12e année|Cours collégial, enseigné par le collège (DRC)|36
TFH3E||11e année|Filière préemploi|<10
TFJ1O|Initiation à l'hôtellerie et au tourisme|9e année|Ouvert|2357
TFJ2O|Hôtellerie et tourisme|10e année|Ouvert|14214
TFJ3C|Hôtellerie et tourisme|11e année|Filière précollégiale|8462
TFJ3E|Hôtellerie et tourisme|11e année|Filière préemploi|4566
TFJ4C|Hôtellerie et tourisme|12e année|Filière précollégiale|2609
TFJ4E|Hôtellerie et tourisme|12e année|Filière préemploi|1768
TFL4T|Dining Room|12e année|Cours collégial, enseigné par le collège (DRC)|59
TFN3C|Hôtellerie et tourisme : Nutrition|11e année|Filière précollégiale|120
TFN4C|Hôtellerie et tourisme : Nutrition|12e année|Filière précollégiale|23
TFP4T|Hospitality and Tourism Management|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TFQ4T|Exploring the Restaurant Industry|12e année|Cours collégial, enseigné par le collège (DRC)|12
TFR3C|Hôtellerie et tourisme : Arts culinaires et gestion hôtelière|11e année|Filière précollégiale|807
TFR4C|Hôtellerie et tourisme : Arts culinaires et gestion hôtelière|12e année|Filière précollégiale|281
TFS4C|Tourisme|12e année|Filière précollégiale|16
TFT3C|Hôtellerie et tourisme : Tourisme et organisation de voyage|11e année|Filière précollégiale|266
TFT4C|Hôtellerie et tourisme : Tourisme et organisation de voyage|12e année|Filière précollégiale|42
TFY4T|Professional Customer Service|12e année|Cours collégial, enseigné par le collège (DRC)|25
TGB4T|Graphic Design - Computer Imagery|12e année|Cours collégial, enseigné par le collège (DRC)|14
TGC4T|Digital Imaging|12e année|Cours collégial, enseigné par le collège (DRC)|79
TGD4T|Theory and Practice of Film and Television|12e année|Cours collégial, enseigné par le collège (DRC)|40
TGE4T|Radio Reporting|12e année|Cours collégial, enseigné par le collège (DRC)|55
TGF4T|Digital Audio Recording|12e année|Cours collégial, enseigné par le collège (DRC)|46
TGG3M|Technologie des communications : communication graphique et impression|11e année|Filière préuniversitaire/précollégiale|1906
TGG4M|Technologie des communications : communication graphique et impression|12e année|Filière préuniversitaire/précollégiale|1457
TGH4T|Introduction to Animation|12e année|Cours collégial, enseigné par le collège (DRC)|21
TGI3M|Technologie des communications : nouveaux médias et animation|11e année|Filière préuniversitaire/précollégiale|849
TGI4M|Technologie des communications : nouveaux médias et animation|12e année|Filière préuniversitaire/précollégiale|417
TGJ1O|Initiation à la technologie des communications|9e année|Ouvert|3279
TGJ2O|Technologie des communications|10e année|Ouvert|15563
TGJ3M|Technologie des communications, 11e année, cours préuniversitaire/précollégial|11e année|Filière préuniversitaire/précollégiale|13870
TGJ3O|Technologie des communications : Production et diffusion|11e année|Ouvert|1096
TGJ4M|Technologie des communications, 12e année, cours préuniversitaire/précollégial|12e année|Filière préuniversitaire/précollégiale|7337
TGJ4O|Technologie des communications : L'image à l'ère du numérique|12e année|Ouvert|842
TGO4T|TV Production|12e année|Cours collégial, enseigné par le collège (DRC)|36
TGP3M|Technologie des communications : photographie et image numérique|11e année|Filière préuniversitaire/précollégiale|2765
TGP4M|Technologie des communications : photographie et image numérique|12e année|Filière préuniversitaire/précollégiale|1094
TGQ4T|Introduction to Studio Production|12e année|Cours collégial, enseigné par le collège (DRC)|61
TGR3M|Technologie des communications : production audio|11e année|Filière préuniversitaire/précollégiale|336
TGR4M|Technologie des communications : production audio|12e année|Filière préuniversitaire/précollégiale|119
TGV3M|Technologie des communications : production télévisuelle|11e année|Filière préuniversitaire/précollégiale|2439
TGV4M|Technologie des communications : production télévisuelle|12e année|Filière préuniversitaire/précollégiale|1512
THA3M|Technologie agricole, forestière et paysagère : Agroalimentaire|11e année|Filière préuniversitaire/précollégiale|41
THA4M|Technologie agricole, forestière et paysagère : Agroalimentaire|12e année|Filière préuniversitaire/précollégiale|13
THD3M|Technologie agricole, forestière et paysagère : Architecture paysager|11e année|Filière préuniversitaire/précollégiale|66
THD4M|Technologie agricole, forestière et paysagère : Architecture paysager|12e année|Filière préuniversitaire/précollégiale|40
THF3E|Technologie agricole, forestière et paysagère : Fleuriste|11e année|Filière préemploi|37
THF4E|Technologie agricole, forestière et paysagère : Fleuriste|12e année|Filière préemploi|<10
THG3E|Technologie agricole, forestière et paysagère : Agriculture|11e année|Filière préemploi|18
THG4E|Technologie agricole, forestière et paysagère : Agriculture|12e année|Filière préemploi|<10
THH3E|Technologie agricole, forestière et paysagère : Horticulture|11e année|Filière préemploi|250
THH4E|Technologie agricole, forestière et paysagère : Horticulture|12e année|Filière préemploi|83
THJ1O|Initiation à technologie agricole, forestière et paysagère|9e année|Ouvert|331
THJ2O|Technologie agricole, forestière et paysagère|10e année|Ouvert|1165
THJ3E|Technologie agricole, forestière et paysagère|11e année|Filière préemploi|1035
THJ3M|Technologie agricole, forestière et paysagère|11e année|Filière préuniversitaire/précollégiale|945
THJ4E|Technologie agricole, forestière et paysagère|12e année|Filière préemploi|314
THJ4M|Technologie agricole, forestière et paysagère|12e année|Filière préuniversitaire/précollégiale|463
THK4T|Horticulture|12e année|Cours collégial, enseigné par le collège (DRC)|43
THL3E|Technologie agricole, forestière et paysagère : Aménagement paysager et entretie|11e année|Filière préemploi|146
THL4E|Technologie agricole, forestière et paysagère : Aménagement paysager et entretie|12e année|Filière préemploi|77
THO3E|Technologie agricole, forestière et paysagère : Foresterie|11e année|Filière préemploi|66
THO3M|Technologie agricole, forestière et paysagère : Foresterie|11e année|Filière préuniversitaire/précollégiale|45
THO4E|Technologie agricole, forestière et paysagère : Foresterie|12e année|Filière préemploi|<10
THP4T|Énergies vertes|12e année|Cours collégial, enseigné par le collège (DRC)|11
THQ4T|Landscape Construction|12e année|Cours collégial, enseigné par le collège (DRC)|67
THS3M|Technologie agricole, forestière et paysagère : Gestion en horticulture|11e année|Filière préuniversitaire/précollégiale|36
THS4M|Technologie agricole, forestière et paysagère : Gestion en horticulture|12e année|Filière préuniversitaire/précollégiale|15
THT4T|Plant Propagation|12e année|Cours collégial, enseigné par le collège (DRC)|14
THU4T|Wildlife for Naturalists|12e année|Cours collégial, enseigné par le collège (DRC)|19
TIB4T|Trades Exploration Lab|12e année|Cours collégial, enseigné par le collège (DRC)|60
TIC4T|Introduction to Robotics|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TIF4T|Mechanical Systems|12e année|Cours collégial, enseigné par le collège (DRC)|21
TIJ1O|Initiation à la technologie|9e année|Ouvert|44148
TJC4T|Dimensions of Tourism|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TJF4T|Trends and Issues in Tourism|12e année|Cours collégial, enseigné par le collège (DRC)|35
TJK4T|The Canadian Experience|12e année|Cours collégial, enseigné par le collège (DRC)|12
TJM4T|Destinations soleil et Amérique du Sud|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TKA4Y|Cuisinier/Cuisinière|12e année|Programme d'apprentissage (Double reconnaissance de crédit)|138
TKD4T|Quantity Food and Dining Room Preparation|12e année|Cours collégial, enseigné par le collège (DRC)|12
TKJ4T|Culinary Techniques 1|12e année|Cours collégial, enseigné par le collège (DRC)|68
TKL4T|Cuisine and Culture|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TKM4T|Food and Kitchen Safety|12e année|Cours collégial, enseigné par le collège (DRC)|11
TKR4T|Cultures et art de la table|12e année|Cours collégial, enseigné par le collège (DRC)|27
TKU4T|Quantity Food Production|12e année|Cours collégial, enseigné par le collège (DRC)|18
TKW4T|Boulangerie et pâtisserie|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TKY4T|Bonne bouffe, belle bouffe|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TKZ4T|Démonstration pratique I|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TLA4T|Soudeur/soudeuse|12e année|Cours collégial, enseigné par le collège (DRC)|54
TLA4Y|Soudeur/soudeuse|12e année|Programme d'apprentissage (Double reconnaissance de crédit)|46
TLG4T|Shielded Metal Arc Welding|12e année|Cours collégial, enseigné par le collège (DRC)|10
TLH4T|Welding Fundamentals|12e année|Cours collégial, enseigné par le collège (DRC)|99
TLI4T|Techniques de soudage|12e année|Cours collégial, enseigné par le collège (DRC)|49
TLJ4T|Welding and Cutting|12e année|Cours collégial, enseigné par le collège (DRC)|50
TLL4T|Welding and Fabrication|12e année|Cours collégial, enseigné par le collège (DRC)|37
TLM4T|T-joints - Welding|12e année|Cours collégial, enseigné par le collège (DRC)|<10
TLO4T|Oxy-Fuel Cutting, Welding, Brazing|12e année|Cours collégial, enseigné par le collège (DRC)|51
TLS4T|Introduction au Soudage|12e année|Cours collégial, enseigné par le collège (DRC)|25
TLU4T|Soudeur/soudeuse II|12e année|Cours collégial, enseigné par le collège (DRC)|30
TMB4T|CNC Manual Programming|12e année|Cours collégial, enseigné par le collège (DRC)|44
TMD4T|CNC Applications|12e année|Cours collégial, enseigné par le collège (DRC)|16
TME4T|Manufacturing Safety|12e année|Cours collégial, enseigné par le collège (DRC)|96
TMH4T|Equipment Operation and Maintenance|12e année|Cours collégial, enseigné par le collège (DRC)|22
TMI3C|Technologie de la fabrication : Maintenance industriel|11e année|Filière précollégiale|120
TMI4C|Technologie de la fabrication : Maintenance industriel|12e année|Filière précollégiale|52
TMJ1O|Initiation à la technologie de la fabrication|9e année|Ouvert|701
TMJ2O|Technologie de la fabrication|10e année|Ouvert|6672
TMJ3C|Technologie de la fabrication|11e année|Filière précollégiale|5173
TMJ3E|Technologie de la fabrication|11e année|Filière préemploi|2409
TMJ3M|Technologie de la fabrication|11e année|Filière préuniversitaire/précollégiale|1094
TMJ4C|Technologie de la fabrication|12e année|Filière précollégiale|1975
TMJ4E|Technologie de la fabrication|12e année|Filière préemploi|1055
TMJ4M|Technologie de la fabrication|12e année|Filière préuniversitaire/précollégiale|521
TMM3M|Technologie de la fabrication : Génie mécanique|11e année|Filière préuniversitaire/précollégiale|95
TMM4M|Technologie de la fabrication : Génie mécanique|12e année|Filière préuniversitaire/précollégiale|55
TMO3E|Technologie de la fabrication : Opérateur de machines industrielles|11e année|Filière préemploi|21
TMO4E|Technologie de la fabrication : Opérateur de machines industrielles|12e année|Filière préemploi|<10
TMP3C|Technologie de la fabrication : Usinage de précision|11e année|Filière précollégiale|162
TMP4C|Technologie de la fabrication : Usinage de précision|12e année|Filière précollégiale|88
TMR3M|Technologie de la fabrication : Robotique et systèmes de commande|11e année|Filière préuniversitaire/précollégiale|130
TMR4M|Technologie de la fabrication : Robotique et systèmes de commande|12e année|Filière préuniversitaire/précollégiale|51
TMS3E|Technologie de la fabrication : Tôlerie|11e année|Filière préemploi|34
TMS4E|Technologie de la fabrication : Tôlerie|12e année|Filière préemploi|22
TMW3E|Technologie de la fabrication : Soudure et assemblage|11e année|Filière préemploi|1173
TMW4E|Technologie de la fabrication : Soudure et assemblage|12e année|Filière préemploi|543
TMY3C|Technologie de la fabrication : Technicien de soudure|11e année|Filière précollégiale|475
TMY4C|Technologie de la fabrication : Technicien de soudure|12e année|Filière précollégiale|207
TNA4Y|Électricien de construction et d'entretien|12e année|Programme d'apprentissage (Double reconnaissance de crédit)|182
TNC4T|Electrical Fundamentals|12e année|Cours collégial, enseigné par le collège (DRC)|101
TND4T|Basic Electrical Installation|12e année|Cours collégial, enseigné par le collège (DRC)|82
TNE4T|Initiation à l'électricité|12e année|Cours collégial, enseigné par le collège (DRC)|43
TNF4T|Electrical Wiring|12e année|Cours collégial, enseigné par le collège (DRC)|11
TNJ4T|Electrical Construction Skills Training|12e année|Cours collégial, enseigné par le collège (DRC)|86
TNK4T|Electrical Installation|12e année|Cours collégial, enseigné par le collège (DRC)|35
TNL4T|Electrician Trade Safety|12e année|Cours collégial, enseigné par le collège (DRC)|84
TNM4T|Electrical and Fuel Systems|12e année|Cours collégial, enseigné par le collège (DRC)|12
TNN4T|Electrical Techniques - Theory|12e année|Cours collégial, enseigné par le collège (DRC)|15
TNO4T|Electrical Techniques - Practical|12e année|Cours collégial, enseigné par le collège (DRC)|61
TNP4T|Basic Electrical Wiring|12e année|Cours collégial, enseigné par le collège (DRC)|21
TOB4T|Learning Through Play|12e année|Cours collégial, enseigné par le collège (DRC)|92
